FACILITY,FIELD_FAB,ALL_LOTS,DATETIME,TEXT,PREDICTION
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:39.70838+01:00,MVOUT_Context_Lot_Scan_Go 0.0010101795196533 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:49.530821+01:00,RULE_LTS1 0.0009350776672363 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:42.637119+01:00,MVOUT_Context_Lot_Scan_Go 0.0010199546813964 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:50.070698+01:00,RULE_LTS1 0.000831127166748 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:51.161281+01:00,RULE_LTS1 0.0009670257568359 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:51.841407+01:00,RULE_LTS1 0.001086950302124 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:44.64138+01:00,MVOUT_Context_Lot_Scan_Go 0.0010180473327636 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:53.159854+01:00,RULE_LTS1 0.0010089874267578 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:50.998006+01:00,Lot_Next_Oper_Scan_Go 0.0009970664978027 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:53.825715+01:00,RULE_LTS1 0.0009481906890869 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:56.257199+01:00,RULE_LTS1 0.0006940364837646 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:56.107753+01:00,Start_METAL_RTA_Scan_Go 0.0008449554443359 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:48.232081+01:00,ChangeCarrier_Scan_Go 0.001129150390625 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:58.819931+01:00,RULE_LTS1 0.000648021697998 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:59.958456+01:00,RULE_LTS1 0.0019259452819824 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:00.220332+01:00,RULE_LTS1 0.0111930370330811 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:01.518099+01:00,RULE_LTS1 0.0009570121765136 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:23:58.593452+01:00,MVOUT_Context_Lot_Scan_Go 0.0006778240203857 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:03.618782+01:00,RULE_LTS1 0.0020780563354492 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:06.806697+01:00,RULE_LTS1 0.0009989738464355 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:06.921397+01:00,RULE_LTS1 0.0012049674987793 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:01.647149+01:00,MVOUT_Context_Lot_Scan_Go 0.0009329319000244 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:09.320054+01:00,RULE_LTS1 0.0015740394592285 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:07.99815+01:00,Lot_Next_Oper_Scan_Go 0.0006999969482421 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:10.016469+01:00,RULE_LTS1 0.0020949840545654 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:11.043159+01:00,RULE_LTS1 0.0011510848999023 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:11.731653+01:00,RULE_LTS1 0.0011370182037353 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:12.394205+01:00,RULE_LTS1 0.0009350776672363 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:13.086472+01:00,RULE_LTS1 0.0009651184082031 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:14.434957+01:00,RULE_LTS1 0.0009279251098632 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:15.072115+01:00,RULE_LTS1 0.0029528141021728 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:16.446326+01:00,RULE_LTS1 0.0011060237884521 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:17.257878+01:00,RULE_LTS1 0.0482158660888672 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:18.759058+01:00,Lot_Next_Oper_Scan_Go 0.0007460117340087 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:19.434792+01:00,RULE_LTS1 0.0009639263153076 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:20.765297+01:00,RULE_LTS1 0.0007531642913818 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:21.919693+01:00,RULE_LTS1 0.0009088516235351 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:22.281321+01:00,RULE_LTS1 0.0009360313415527 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:23.282908+01:00,RULE_LTS1 0.0009100437164306 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:24.344469+01:00,RULE_LTS1 0.0009448528289794 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:25.026256+01:00,RULE_LTS1 0.001011848449707 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:25.984653+01:00,RULE_LTS1 0.0009050369262695 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:26.093294+01:00,RULE_LTS1 0.0006401538848876 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:28.390505+01:00,RULE_LTS1 0.0010790824890136 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:27.189246+01:00,Lot_Next_Oper_Scan_Go 0.0009801387786865 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:27.191615+01:00,Lot_Next_Oper_Scan_Go 0.0002968311309814 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:29.233183+01:00,RULE_LTS1 0.0007469654083251 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:27.897238+01:00,Lot_Next_Oper_Scan_Go 0.000931978225708 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:30.010515+01:00,RULE_LTS1 0.0010030269622802 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:29.361108+01:00,Lot_Next_Oper_Scan_Go 0.0008778572082519 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:30.957203+01:00,RULE_LTS1 0.0010361671447753 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:30.29588+01:00,Lot_Next_Oper_Scan_Go 0.0239279270172119 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:31.282534+01:00,RULE_LTS1 0.0041220188140869 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:32.031996+01:00,RULE_LTS1 0.001065969467163 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:32.059146+01:00,RULE_LTS1 0.0004189014434814 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:34.550434+01:00,RULE_LTS1 0.000770092010498 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:35.784853+01:00,RULE_LTS1 0.0006899833679199 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:34.571108+01:00,Ass_Eqp_Enable_Scan_Go 0.0003449916839599 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:36.100808+01:00,RULE_LTS1 0.0006589889526367 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:37.054594+01:00,RULE_LTS1 0.000946044921875 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:37.819789+01:00,RULE_LTS1 0.0009880065917968 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:38.955506+01:00,RULE_LTS1 0.0009350776672363 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:37.908254+01:00,Lot_Next_Oper_Scan_Go 0.0005781650543212 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:33.07247+01:00,MVOUT_Context_Lot_Scan_Go 0.0014879703521728 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:39.555166+01:00,RULE_LTS1 0.0009429454803466 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:40.708522+01:00,RULE_LTS1 0.0008468627929687 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:41.423263+01:00,RULE_LTS1 0.0009658336639404 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:41.886959+01:00,RULE_LTS1 0.0008761882781982 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:42.602393+01:00,RULE_LTS1 0.0027289390563964 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:42.760646+01:00,RULE_LTS1 0.0008840560913085 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:40.724452+01:00,Start_METAL_SSW_Scan_Go 0.0005948543548583 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:44.657602+01:00,RULE_LTS1 0.0009229183197021 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:45.397192+01:00,RULE_LTS1 0.0009329319000244 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:46.242425+01:00,RULE_LTS1 0.0011599063873291 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:46.971507+01:00,RULE_LTS1 0.0010290145874023 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:47.586867+01:00,RULE_LTS1 0.001007080078125 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:49.603012+01:00,RULE_LTS1 0.0008380413055419 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:49.648947+01:00,RULE_LTS1 0.0008049011230468 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:52.587899+01:00,RULE_LTS1 0.0006980895996093 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:53.552879+01:00,Ass_Eqp_Enable_Scan_Go 0.459139108657837 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:56.879803+01:00,RULE_LTS1 0.0006458759307861 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:24:57.942459+01:00,RULE_LTS1 0.0009129047393798 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:01.874531+01:00,RULE_LTS1 0.0028479099273681 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:02.595153+01:00,RULE_LTS1 0.0010390281677246 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:09.875619+01:00,RULE_LTS1 0.0008502006530761 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:10.011254+01:00,Lot_Next_Oper_Scan_Go 0.0008211135864257 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:17.00254+01:00,RULE_LTS1 0.267384052276611 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:18.36759+01:00,RULE_LTS1 0.000882863998413 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:24.610552+01:00,RULE_LTS1 0.0006570816040039 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:25.614557+01:00,Start_EPI_PARFILE_VEL_Scan_Go 0.0009150505065917 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:32.581444+01:00,RULE_LTS1 0.0009751319885253 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:33.75655+01:00,RULE_LTS1 0.0009698867797851 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:39.711753+01:00,RULE_LTS1 0.0009219646453857 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:40.371696+01:00,RULE_LTS1 0.0009169578552246 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:51.921066+01:00,ALIGN_BATCH_Scan_Go 0.0008599758148193 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:53.273542+01:00,RULE_LTS1 0.0009021759033203 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:59.874667+01:00,RULE_LTS1 0.000946044921875 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:25:58.402594+01:00,Start_BACK_PFP_Scan_Go 0.0009617805480957 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:08.752983+01:00,Model_Context_Scan_Go 0.0009608268737792 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:10.715306+01:00,MVOUT_Context_Lot_Scan_Go 0.0009150505065917 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:16.187554+01:00,Start_ETCHING_Scan_Go 0.000946044921875 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:21.590383+01:00,Start_METAL_RTA_Scan_Go 0.0009407997131347 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:28.959355+01:00,RULE_LTS1 0.0006310939788818 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:31.069423+01:00,RULE_LTS1 0.0009329319000244 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:24.837593+01:00,ChangeCarrier_Scan_Go 0.0007951259613037 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:36.747644+01:00,RULE_LTS1 0.0009489059448242 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:35.337544+01:00,Model_Context_Scan_Go 0.000823974609375 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:37.568413+01:00,Start_BACK_MRC_Scan_Go 0.0009028911590576 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:42.484899+01:00,Model_Context_Scan_Go 0.0009150505065917 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:48.727584+01:00,Start_T84_Scan_Go 0.0011131763458252 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:53.412182+01:00,Start_IMPLANT_Scan_Go 0.000939130783081 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:26:55.114603+01:00,Model_Context_Scan_Go 0.0007150173187255 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:00.896435+01:00,Model_Context_Scan_Go 0.0011520385742187 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:06.276362+01:00,RULE_LTS1 0.0008599758148193 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:10.45084+01:00,Lot_Next_Oper_Scan_Go 0.0016219615936279 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:12.379366+01:00,Model_Context_Scan_Go 0.000978946685791 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:14.946043+01:00,RULE_LTS1 0.0008380413055419 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:20.323565+01:00,Model_Context_Scan_Go 0.000946044921875 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:29.150843+01:00,AMA_RETICLE_POD_LOADING 0.0008938312530517 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:29.544695+01:00,Lot_Next_Oper_Scan_Go 0.0013201236724853 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:37.207534+01:00,Start_PHOTO_ISL_Scan_Go 0.0008790493011474 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:44.529882+01:00,RULE_LTS1 0.861406803131104 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:44.53432+01:00,RULE_LTS1 0.822674989700317 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:35.968613+01:00,ChangeCarrier_Scan_Go 0.0009441375732421 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:50.57393+01:00,Start_BACK_VIS_Scan_Go 0.0008711814880371 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:50.679998+01:00,LOT_TELTAG_REFRESH_INTELLION_NEW 0.0003941059112548 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:58.178434+01:00,RULE_LTS1 0.0005190372467041 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:27:58.076192+01:00,Model_Context_Scan_Go 0.0007219314575195 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:06.093576+01:00,RULE_LTS1 0.0010008811950683 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:01.794169+01:00,Start_IMPLANT_Scan_Go 0.64332103729248 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:10.831114+01:00,RULE_LTS1 0.0009870529174804 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:12.280653+01:00,HELLO_RULE 0.0008490085601806 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:18.681175+01:00,RULE_LTS1 0.0009620189666748 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:19.514842+01:00,Start_METAL_SSW_Scan_Go 0.0009329319000244 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:15.49733+01:00,Start_PHOTO_ISL_Scan_Go 0.0009748935699462 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:23.214847+01:00,Start_BACK_VIS_Scan_Go 0.0016260147094726 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:24.0102+01:00,Lot_Next_Oper_Scan_Go 0.0009820461273193 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:30.971128+01:00,Associa_LOT_DISTAG 0.0013189315795898 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:37.981828+01:00,RULE_LTS1 0.0007929801940917 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:34.208915+01:00,Model_Context_Scan_Go 0.000931978225708 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:38.768749+01:00,Lot_Next_Oper_Scan_Go 0.0009200572967529 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:43.690349+01:00,RULE_LTS1 0.0009009838104248 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:43.872742+01:00,RULE_LTS1 0.0017240047454834 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:47.668907+01:00,Start_IMPLANT_Scan_Go 0.0010151863098144 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:49.282896+01:00,MVOUT_Context_Lot_Scan_Go 0.000931978225708 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:56.876733+01:00,RULE_LTS1 0.0008699893951416 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:52.59089+01:00,Model_Context_Scan_Go 0.0016179084777832 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:51.099577+01:00,MVOUT_Context_Lot_Scan_Go 0.0009169578552246 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:01.354125+01:00,RULE_LTS1 0.0009701251983642 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:28:57.255195+01:00,MVOUT_Context_Lot_Scan_Go 0.0009458065032958 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:03.514976+01:00,Ass_Eqp_Enable_Scan_Go 0.445724010467529 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:06.24427+01:00,RULE_LTS1 0.0007410049438476 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:10.329157+01:00,RULE_LTS1 0.0012128353118896 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:06.217554+01:00,MVOUT_Context_Lot_Scan_Go 0.0011579990386962 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:11.629549+01:00,RULE_LTS1 0.0008940696716308 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:14.766777+01:00,Lot_Next_Oper_Scan_Go 0.0009400844573974 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:18.153497+01:00,RULE_LTS1 1.13379979133606 CTNSX00329,1
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:20.147279+01:00,RULE_LTS1 0.0025570392608642 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:20.523272+01:00,RULE_LTS1 0.0008561611175537 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:24.98156+01:00,RULE_LTS1 0.0009059906005859 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:26.201019+01:00,Model_Context_Scan_Go 0.0009770393371582 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:29.378956+01:00,Model_Context_Scan_Go 0.0010149478912353 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:33.419913+01:00,RULE_LTS1 0.0009441375732421 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:32.763874+01:00,Start_VISUAL_MDI_Scan_Go 0.166114091873169 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:37.61602+01:00,Lot_Next_Oper_Scan_Go 0.0010130405426025 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:42.249973+01:00,Lot_Next_Oper_Scan_Go 0.0009350776672363 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:39.442638+01:00,Model_Context_Scan_Go 0.0007598400115966 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:43.063274+01:00,Lot_Next_Oper_Scan_Go 0.0009748935699462 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:47.387981+01:00,RULE_LTS1 0.0009989738464355 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:52.089941+01:00,RULE_LTS1 0.0008931159973144 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:48.082684+01:00,ChangeCarrier_Scan_Go 0.0010101795196533 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:29:52.487347+01:00,MVOUT_Context_Lot_Scan_Go 0.0009210109710693 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:00.404771+01:00,RULE_LTS1 0.0009140968322753 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:01.410303+01:00,RULE_LTS1 0.0010099411010742 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:07.332831+01:00,Start_MI_VISUAL_LITHO_Scan_Go 0.0009431838989257 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:09.621807+01:00,RULE_LTS1 0.0009660720825195 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:04.02368+01:00,ChangeCarrier_Scan_Go 0.0008959770202636 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:17.995808+01:00,RULE_LTS1 0.63593602180481 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:13.43666+01:00,MVOUT_Context_Lot_Scan_Go 0.000931978225708 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:23.70177+01:00,RULE_LTS1 0.0009160041809082 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:23.987116+01:00,Start_METAL_CDO_Scan_Go 0.0007319450378417 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:29.096915+01:00,Model_Context_CMGEN_Scan_Go_ASS_EPI 0.001112937927246 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:33.68314+01:00,ALIGN_BATCH_Scan_Go 0.0008590221405029 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:43.284575+01:00,RULE_LTS1 2.0565869808197 CTNSX00329,1
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:36.789444+01:00,MVOUT_Context_Lot_Scan_Go 0.0008211135864257 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:45.031707+01:00,Start_DIFFUSION_TEL 0.0007929801940917 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:47.871994+01:00,Start_REMOVAL_DRS_Scan_Go 0.0009570121765136 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:57.398728+01:00,Lot_Next_Oper_Scan_Go 0.0005559921264648 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:30:57.398685+01:00,Start_METAL_CDO_Scan_Go 0.0008342266082763 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:31:02.68019+01:00,ALIGN_BATCH_Scan_Go 0.0020360946655273 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:31:08.749327+01:00,RULE_LTS1 0.0009140968322753 CTNSX00329,0
FAB,LDB_5D,****ALLLOTS****,12/01/2024 09:31:09.258211+01:00,RULE_LTS1 0.0008730888366699 CTNSX00329,0
